,channel,subs,title,views,date,like,hate,review,urls,hashtag1,hashtag2,hashtag3
491,회사원B, 43.3,에르메스 립스틱 저렴이 존똑템 찾음, 154102,2020. 3. 21, 2356, 56,179,https://www.youtube.com/watch?v=t6Mxr9a_uGc,,,
577,카페노예 jun, 43.1,카페 일상 브이로그! 오레오 케이크 만들기! (노오븐)카페창업하기~, 87732,2020. 8. 4, 4490, 29,402,https://www.youtube.com/watch?v=SmOCg-Ws2AU,오레오케이크 ,브이로그 ,카페브이로그
578,카페노예 jun, 43.1,카페 브이로그/너무 바빠서 얼음이 부족했던 날/체리타르트수박주스흑임자라떼라떼아트, 130632,2020. 7. 30, 5429, 31,304,https://www.youtube.com/watch?v=3oM_xcfJ9zo,cafevlog ,브이로그 ,카페브이로그
579,카페노예 jun, 43.1,배달 주문!! 가까운곳은 직접 배달가요!! 카페 브이로그/여름엔 수박주스치즈케이크카페창업카페알바, 116467,2020. 7. 22, 5218, 39,289,https://www.youtube.com/watch?v=E2aTPg8Ic-s,브이로그 ,카페브이로그 ,카페창업
580,카페노예 jun, 43.1,Cafe vlog/카페오픈부터 마감하고 직원들과 회식 브이로그/카페알바 브이로그/수박주스/수박 자르기, 226877,2020. 6. 18, 7663, 52,289,https://www.youtube.com/watch?v=yItDkebTqIg,cafevlog ,vlog ,브이로그
581,카페노예 jun, 43.1,cafe vlog/카페 2호점 창업과정/카페 브이로그/카페창업/카페 인테리어, 112100,2020. 5. 29, 6450, 27,611,https://www.youtube.com/watch?v=fxE-OkoRkI0,cafevlog ,브이로그 ,카페창업
582,카페노예 jun, 43.1,cafe vlog/카페가 너무 재밌는 29살 카페사장 브이로그/요즘 핫한 미네랄커피 만들기, 211665,2020. 4. 29, 7246, 72,323,https://www.youtube.com/watch?v=TFVGq_WrqdY,cafevlog ,미네랄커피 ,카페브이로그
583,카페노예 jun, 43.1,물에 따라 커피맛이 다를까? / 2호점 카페창업 인테리어 과정, 40188,2020. 4. 23, 1573, 14,191,https://www.youtube.com/watch?v=2L2VU7e5cfw,굿심플,,
584,카페노예 jun, 43.1,cafe vlog 카페 브이로그/배달을 시작했어요! 집까지 가져다드려요! /퐁크러쉬/배달의민족, 483560,2020. 4. 18, 14853, 132,571,https://www.youtube.com/watch?v=DY-vxPnp7mk,cafevlog ,브이로그 ,vlog
585,카페노예 jun, 43.1,vlog 혼자사는 남자 자취 일상 브이로그/계란볶음밥계란토스트김치찌개 만들기/카페투어, 80049,2020. 3. 20, 3198, 38,224,https://www.youtube.com/watch?v=-gVnJwF9YIY,vlog ,브이로그 ,일상브이로그
586,카페노예 jun, 43.1,vlog/집돌이 자취 브이로그! 혼자사는남자 삼시세끼/짜파구리 떡볶이 계란말이 요리 먹방 mukbang, 127275,2020. 3. 7, 5412, 53,337,https://www.youtube.com/watch?v=xQcPcheAhNQ,브이로그 ,자취브이로그 ,일상브이로그
587,카페노예 jun, 43.1,망리단길 인스타 감성 카페 놀러가봤어요~ 카페 브이로그, 123430,2020. 2. 20, 4295, 35,262,https://www.youtube.com/watch?v=bAItCp6_LKw,cafevlog ,브이로그 ,카페브이로그
588,카페노예 jun, 43.1,cafe vlog 카페사장 브이로그/딸기라떼 타르트 딸기케이크 에그타르트티라미수달고나 스콘 만들기, 279516,2020. 2. 14, 8388, 62,412,https://www.youtube.com/watch?v=h8AJbvjfc80,cafevlog ,브이로그 ,카페브이로그
589,카페노예 jun, 43.1,cafe vlog 새벽 4시부터 빵 만드는 카페 브이로그/크로와상 /달고나 밀크티/스콘 만들기, 921959,2020. 2. 3, 18283, 156,551,https://www.youtube.com/watch?v=BkmcJK0li6U,cafevlog ,브이로그 ,카페브이로그
590,카페노예 jun, 43.1,cafe vlog 29살 카페사장 브이로그/신메뉴 만들기/달고나 스콘/with Zoe 조에/카페알바/딸기라떼, 806588,2020. 1. 20, 18158, 214,981,https://www.youtube.com/watch?v=vTLU1b3C98E,cafevlog ,브이로그 ,카페브이로그
591,카페노예 jun, 43.1,빵 500개 만드는 훈남 쌍둥이 카페 브이로그/cafe vlog korea tour/with 카페알바, 601052,2020. 1. 6, 14333, 138,771,https://www.youtube.com/watch?v=7jxU2txGA0s,cafevlog ,브이로그 ,카페브이로그
592,카페노예 jun, 43.1,[Eng] cafe vlog 실버버튼 카페사장 브이로그/딸기케이크 마카롱 타르트 만들기/카페알바, 1146219,2020. 1. 2, 20152, 195,1074,https://www.youtube.com/watch?v=ZRLnRrqbL8E,cafevlog ,카페브이로그 ,브이로그
593,카페노예 jun, 43.1,커피머신만 3500만원!? 시골에 위치한 엄청난 맛집 카페 브이로그/cafe vlog, 113083,최초 공개: 2019. 12. 24, 3616, 28,199,https://www.youtube.com/watch?v=yTSu5toiGMk,cafevlog ,브이로그 ,koreancafe
594,카페노예 jun, 43.1,세상에 이런일에 나온 이태원 카페 브이로그/이태원 클라쓰/훈남 바리스타, 264081,최초 공개: 2019. 12. 20, 9503, 70,446,https://www.youtube.com/watch?v=DNIIQopCCzE,cafevlog ,브이로그 ,이태원
595,카페노예 jun, 43.1,이태원에서 유명한 카페를 갔는데..잘생긴 직원분이 있네요~, 500707,2019. 12. 19, 7179, 196,679,https://www.youtube.com/watch?v=wUpephA1_E4,cafevlog ,브이로그 ,바리스타
596,카페노예 jun, 43.1,하루에100만원!? 훈남 훈녀 카페사장 부부의 일상 브이로그/cafe vlog/개인카페/카페창업, 701266,2019. 12. 12, 9136, 104,543,https://www.youtube.com/watch?v=cKNmwe4vYEs,cafevlog ,브이로그 ,카페브이로그
597,June Of Dasha, 45.3,I want a baby now prank on boyfriend 👶🍼 | Korean Russian Couple *Cute*, 347894,2020. 8. 4, 24120, 183,1163,https://www.youtube.com/watch?v=a4T62GClR7I,국제커플 ,baby ,couplegoal
598,June Of Dasha, 45.3,Calling My Korean Boyfriend My Ex's Name Prank! (bad idea), 184639,2020. 8. 2, 14917, 79,573,https://www.youtube.com/watch?v=97ISYNqhZsI,국제커플 ,AMWF ,couple
599,June Of Dasha, 45.3,I CAN'T STOP KISSING YOU🇰🇷🇷🇺| Korean Russian Couple, 463608,2020. 7. 30, 20606, 282,941,https://www.youtube.com/watch?v=gQ2jq4W6gUM,AMWF ,couplegoal ,kiss
600,June Of Dasha, 45.3,🇰🇷🇷🇺 Leaving My Girlfriend With ONLY A Goodbye Letter...| Korean Russian Couple | PRANK, 198248,2020. 7. 28, 15744, 138,683,https://www.youtube.com/watch?v=lbptmeyvSQk,AMWF,,
601,June Of Dasha, 45.3,Being Insecure To See How My Korean Boyfriend Reacts *Cute Reaction* | Korean Russian Couple | PRANK, 144755,2020. 7. 27, 11981, 88,690,https://www.youtube.com/watch?v=oL9-nN6ykV8,,,
602,June Of Dasha, 45.3,국제커플의 요가 챌린지..ㅋㅋㅋㅋㅋㅋ 대참사...!? | COUPLE'S YOGA CHALLENGE… *Accident LMAO* | Korean Russian Couple, 182655,2020. 7. 25, 15981, 81,737,https://www.youtube.com/watch?v=YKDQFhSl20w,yogachallenge ,internationalcouple ,koreanboyfriend
603,June Of Dasha, 45.3,He cheated..., 255898,2020. 7. 23, 20400, 137,969,https://www.youtube.com/watch?v=AmPtiXnK1aE,,,
604,June Of Dasha, 45.3,🇰🇷🇷🇺 Making My Boyfriend Jealous PRANK | Korean Russian Couple *CUTE REACTION*, 763595,2020. 7. 21, 53537, 412,2038,https://www.youtube.com/watch?v=lKkFs3FZ0_U,,,
605,June Of Dasha, 45.3,Refusing to Kiss MY KOREAN BOYFRIEND To See How He Reacts *SUPER CUTE* PRANK!!!, 802206,2020. 7. 19, 46644, 404,1513,https://www.youtube.com/watch?v=dakfDF9VdPY,,,
606,June Of Dasha, 45.3,I wore a SCANDALOUS OUTFIT to see how my Boyfriend WOULD REACT!!! *PRANK* Korean Russian Couple, 803113,2020. 7. 16, 42790, 454,1635,https://www.youtube.com/watch?v=lZAe-32GZ0I,,,
607,June Of Dasha, 45.3,(국제커플) 하루종일 러시아 여자친구에게 '누나'라고 부른다면 외국인 여친의 반응은? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ, 126797,2020. 7. 12, 8368, 42,443,https://www.youtube.com/watch?v=ZSEBzw2UFn4,,,
608,June Of Dasha, 45.3,(국제커플) 잠꼬대로 남친 앞에서 다른남자 이름 부르기 ㅋㅋㅋㅋㅋㅋㅋ 남친의 반응은?, 698152,2020. 7. 10, 41883, 374,1381,https://www.youtube.com/watch?v=4wunCPSiOh0,,,
609,June Of Dasha, 45.3,🇰🇷Vlogㅣ국제커플 한강 브이로그🌃 사랑하는 외국인 아내와 즐거운 데이트🌙ㅣDaily Vlog in Korea [Han-River]💕, 88080,2020. 7. 7, 7815, 38,468,https://www.youtube.com/watch?v=RjDFLPYkc5Q,,,
610,June Of Dasha, 45.3,I Did My Makeup BAD To See How My Korean Boyfriend Would React! *Cute Reaction*, 103870,2020. 7. 3, 7657, 41,270,https://www.youtube.com/watch?v=EaFOT-jCZlE,,,
611,June Of Dasha, 45.3,Telling My Fiance I Lost My Engagement Ring...*PRANK* 결혼반지 잃어버렸을때 약혼자의 반응은!? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ, 330264,2020. 7. 1, 19761, 129,566,https://www.youtube.com/watch?v=paA2k3E7nao,,,
612,June Of Dasha, 45.3,eng)[국제커플]🇰🇷🇷🇺 한러커플이 비오는날 보내는 여름밤 나이트루틴🌜(카페/클렌징/스킨케어)|일상브이로그 VLOG NIGHT ROUTINE INTERNATIONAL COUPLE, 60670,2020. 7. 1, 5447, 30,254,https://www.youtube.com/watch?v=m4GDtBbYzYQ,nightroutine ,korea ,vlog
613,June Of Dasha, 45.3,10 Things That Guys Never Know About Girls｜남자들은 절대 모르는 여자들만의 은밀한 비밀 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ (국제커플), 130493,2020. 6. 27, 10101, 53,270,https://www.youtube.com/watch?v=kMeg1XNjmHw,국제커플 ,funnyvideo ,internationalcouple
614,June Of Dasha, 45.3,🇰🇷MY KOREAN BOYFRIEND SURPRISED ME FOR MY BIRTHDAY! 😭| 사랑하는 러시아인 아내에게 서프라이즈 생일 파티!!, 164187,2020. 6. 24, 12030, 47,579,https://www.youtube.com/watch?v=XQvmOv4tPmM,happybirthday ,internationalcouple ,couplegoals
615,June Of Dasha, 45.3,IS SHE PREGNANT?! (Q&A), 278211,2020. 6. 23, 20564, 111,958,https://www.youtube.com/watch?v=WV6CBHK2cqM,internationalcouple ,couplegoals ,Pregnant
616,June Of Dasha, 45.3,Different types of Hugs | 국제커플이 좋아하는 18가지 안는 자세, 96620,2020. 6. 19, 8028, 71,462,https://www.youtube.com/watch?v=uXEhDjlDGBk,differenttypesofhugs ,internaionalcouple ,couplegoals
617,The World of Erina에리나, 42.4,에리나 [홀 케이크 먹방 with 마리.예콩] Try out whole cake food challenge with korean friends!, 4339,2020. 8. 5, 269, 4,71,https://www.youtube.com/watch?v=uS5Mu7iu_aw,,,
618,The World of Erina에리나, 42.4,에리나[파자마파티2] 한국 아이스크림 주 만들어보기!소주6?사이다4? (Crazy PJ Party Part 2 )Making Korean Ice cream cocktails!!, 4507,2020. 7. 30, 235, 7,47,https://www.youtube.com/watch?v=AnqizJxA2fo,,,
619,The World of Erina에리나, 42.4,에리나 [좌충우돌 여자들의 파자마 파티] Crazy pajama party, 9607,2020. 7. 22, 478, 3,121,https://www.youtube.com/watch?v=4owSqVOpNlQ,,,
620,The World of Erina에리나, 42.4,에리나[페이머스 햄버거 먹방] Famous burger Mukbang Challenge🍔, 14319,2020. 7. 13, 747, 7,142,https://www.youtube.com/watch?v=FajPQ9o1FXg,,,
621,The World of Erina에리나, 42.4,에리나[NEW HAIR 아무머리 챌린지] Any Hair Challenge 韓国の美容室でおまかせしてみた！, 10711,2020. 7. 7, 507, 7,93,https://www.youtube.com/watch?v=GbomKa8jyxQ,헤어 ,헤어스타일 ,염색
622,The World of Erina에리나, 42.4,에리나와 데이브의 내맘대로 타코야끼♡과연..맛은?! ERINA&DAVE’s Takoyaki cooking アレンジたこ焼きパーティ！, 41255,2020. 6. 13, 2164, 10,238,https://www.youtube.com/watch?v=3zgk0_6R5T8,타코야끼 ,먹방 ,요리
623,The World of Erina에리나, 42.4,[에리나] 찐 한국인 도전!!!! 홍어 챌린지 (Erina's Korean Stinky Fish mukbang)激臭！韓国料理チャレンジ, 15533,2020. 6. 4, 793, 8,173,https://www.youtube.com/watch?v=3QIxX3dpvT8,홍어 ,먹방 ,일본인
