,channel,subs,title,views,date,like,hate,review,urls,hashtag1,hashtag2,hashtag3
161,시미켄 TV, 62,줄리아가 말하는 가슴의 모든 것ㅣShimiken TV, 133197,2020. 8. 4, 3198, 25,525,https://www.youtube.com/watch?v=8xZOweY4NEs,,,
162,시미켄 TV, 62,오 마이 줄리아ㅣShimiken TV, 1393698,2020. 7. 17, 12876, 242,2443,https://www.youtube.com/watch?v=3CkU0Av1j6Y,,,
163,시미켄 TV, 62,[무수정] 죽음의 스쿼트 feat.츠나마요ㅣShimiken TV, 517707,2020. 7. 9, 10545, 143,1654,https://www.youtube.com/watch?v=Rtd3517JA2k,,,
164,시미켄 TV, 62,AV촬영 '0개'.. 모든 걸 해명하겠습니다.., 553337,2020. 7. 6, 12233, 115,1492,https://www.youtube.com/watch?v=iEtRHoUreTE,,,
165,시미켄 TV, 62,'후배👌🏼위 촬영'이 끝난 뒤 과연 무슨 대화를...?, 1631748,2020. 6. 29, 10406, 292,1100,https://www.youtube.com/watch?v=WuGHoDVB3u8,,,
166,시미켄 TV, 62,원하는 이성을 꼬시려면 OOO가 되라!?, 237413,2020. 3. 28, 2711, 86,715,https://www.youtube.com/watch?v=2yutDeecYtE,,,
167,시미켄 TV, 62,명문대 출신 공무원이 여배우가 된 사연은? ㅣShimiken TV, 865359,2020. 3. 15, 9935, 184,1471,https://www.youtube.com/watch?v=leoBP0pGKTY,,,
168,시미켄 TV, 62,[제2회]우리쪽배우★이상형월드컵 (feat.여배우이름 작명의법칙), 468930,2020. 2. 15, 8000, 84,1410,https://www.youtube.com/watch?v=Ea71CwNQxCw,,,
169,시미켄 TV, 62,AV배우 이상형★월드컵! 시미켄의 1위는?, 836042,2020. 2. 1, 13211, 138,2475,https://www.youtube.com/watch?v=iDoPynei20c,,,
170,시미켄 TV, 62,발기 스쿼트 (feat.츠나마요), 1380068,2020. 1. 11, 14485, 355,2455,https://www.youtube.com/watch?v=JY76oIE6kP8,,,
171,시미켄 TV, 62,츠나마요가 노팬T로 왔습니다.., 1717095,2019. 12. 29, 20356, 292,3055,https://www.youtube.com/watch?v=KzUDAu8StxU,,,
172,시미켄 TV, 62,목숨걸고 찍었습니다.., 1180664,2019. 12. 21, 16338, 203,1837,https://www.youtube.com/watch?v=VFvZY0SHIcQ,,,
173,시미켄 TV, 62,AV배우가 한국 성인용품점에 들어가면 생기는 일, 261196,2019. 12. 14, 3791, 66,656,https://www.youtube.com/watch?v=JLW9t_-ILdI,,,
174,시미켄 TV, 62,'그녀 앞에만 서면 안서요..' 꼬무룩을 극복하는 방법! (feat.카에데카렌), 1762041,2019. 12. 8, 8585, 174,816,https://www.youtube.com/watch?v=JXeUM_boC04,,,
175,시미켄 TV, 62,제 이름이 걸린 제품이 나와버렷..!, 325384,2019. 11. 28, 5900, 75,2913,https://www.youtube.com/watch?v=tn7y4pACVOk,,,
176,시미켄 TV, 62,'포경수술' 해야한다? VS 하면 안된다? 🐳, 1519049,2019. 11. 25, 10794, 231,1820,https://www.youtube.com/watch?v=XLWZHDiS-Og,,,
177,시미켄 TV, 62,딕데이터에 의한 '오르가즘' 완벽 총정리ㅣ시미켄TV, 1304920,2019. 11. 16, 8542, 251,976,https://www.youtube.com/watch?v=DtEhP8N2Rkg,,,
178,시미켄 TV, 62,정액받이가 없는 콘돔을 써야하는 이유, 1494473,2019. 11. 9, 12947, 210,1525,https://www.youtube.com/watch?v=Auy7qy73m0c,,,
179,시미켄 TV, 62,욕망의 치킨 먹방ㅣFried Chicken Mukbang, 1849584,2019. 11. 2, 20316, 479,3334,https://www.youtube.com/watch?v=2KEMgq6GdmI,,,
180,시미켄 TV, 62,한국인 AV여배우 만나서 소원풀었습니다, 2538391,2019. 10. 26, 20141, 486,2780,https://www.youtube.com/watch?v=yHplMLjIcZg,,,
392,보겸 BK,,한강다리입니다 휴..., 308211,2020. 8. 6, 12185, 315,4502,https://www.youtube.com/watch?v=rsc0pw7NeTU,,,
393,보겸 BK,,보이루가 드디어 법적으로인정받았습니다, 845743,2020. 8. 5, 24387, 578,8218,https://www.youtube.com/watch?v=JJmAF8JkjTo,,,
394,보겸 BK,,여자소개받으려구요 결혼정보업체 가입했습니다, 820675,2020. 8. 4, 13523, 395,4359,https://www.youtube.com/watch?v=DoGxDqS2zA8,,,
395,보겸 BK,,지코바치킨 이건중독인거같다ㅋㅋ, 920763,2020. 8. 3, 16813, 522,5406,https://www.youtube.com/watch?v=1zXTFlmGwGA,,,
396,보겸 BK,,한번에뜸 이거 좋은거임?, 458880,2020. 8. 2, 10949, 397,5208,https://www.youtube.com/watch?v=p4tQDXJGPNs,,,
397,보겸 BK,,이번달 유튜브수익 역대급ㄷㄷ;; 와 뭐냐이거?;, 977204,2020. 8. 1, 73256, 987,109770,https://www.youtube.com/watch?v=mqkl8mpCyKE,,,
398,보겸 BK,,이분들모시느라 너무힘들었습니다ㅠㅠ 슈퍼셀럽과의 방송, 1114910,2020. 7. 31, 16325, 706,4075,https://www.youtube.com/watch?v=OzsrUc_w998,,,
399,보겸 BK,,마지막으로말한다 너 내스타일아니야, 1354404,2020. 7. 30, 19551, 808,3938,https://www.youtube.com/watch?v=d_3085852mI,,,
400,보겸 BK,,진지한이야기하겠습니다 유튜브신기록한번세울게요, 407583,2020. 7. 29, 11439, 365,2408,https://www.youtube.com/watch?v=Hh1ffRJ11Vs,,,
401,보겸 BK,,내이름팔아서 8천만원벌었다고?, 791203,2020. 7. 28, 15852, 519,1892,https://www.youtube.com/watch?v=yRwLOb6cq2s,,,
402,보겸 BK,,시미켄형...보이루모자쓰고 작품50편출연...저 ㅈ됬습니다..., 1061656,2020. 7. 27, 17185, 385,3484,https://www.youtube.com/watch?v=phZ_dijEOxA,,,
403,보겸 BK,,유튜버분들 한말씀드리겠습니다, 1000565,2020. 7. 26, 35135, 787,5123,https://www.youtube.com/watch?v=fKpXSAHdtdc,,,
404,보겸 BK,,새로운동거사실을 츄정님에게알렸더니.., 1049320,2020. 7. 25, 14415, 1164,3195,https://www.youtube.com/watch?v=HVDF2tLalKY,,,
405,보겸 BK,,어제영상 쉰이유입니다... 사랑에빠졌습니다, 945988,2020. 7. 25, 14468, 415,2768,https://www.youtube.com/watch?v=w5BB4Mqy9z4,,,
406,보겸 BK,,계정삭제공약 지켰습니다, 723561,2020. 7. 23, 13584, 848,3013,https://www.youtube.com/watch?v=mWVh6oWvqdQ,,,
407,보겸 BK,,보겸치킨평점1점 죄송합니다 제탓입니다, 1188953,2020. 7. 22, 18229, 659,4443,https://www.youtube.com/watch?v=I0-nq_u6PUs,,,
408,보겸 BK,,밸런스게임을하자고? 그게뭔데?, 1232011,2020. 7. 21, 21026, 2674,6253,https://www.youtube.com/watch?v=b27fNefl-S0,,,
409,보겸 BK,,삼겹살💖, 757862,2020. 7. 20, 15401, 380,4472,https://www.youtube.com/watch?v=S6jrbkpV7KU,,,
410,보겸 BK,,대구집무단침입범 7월9일10시3분 검거완료 바로 고소하겠습니다, 1378647,2020. 7. 19, 20605, 1083,4473,https://www.youtube.com/watch?v=d4rVy0LsNVQ,,,
411,보겸 BK,,잘나갈땐무시하시더니 1년만에 왜찾아오신거죠? 부탁할거있으신거죠?, 1866192,2020. 7. 18, 17785, 674,4256,https://www.youtube.com/watch?v=36cu2x8kpSc,,,
452,이지금 [IU Official], 399,[IU TV] 투어를 마친 아이유의 진짜 속마음은?, 822199,2020. 7. 11, 68903, 396,5390,https://www.youtube.com/watch?v=pYmGMKypgvE,IU ,아이유 ,IUTV
453,이지금 [IU Official], 399,[IU TV] 투어를 마친 아이유의 속마음은?, 787030,2020. 7. 3, 53624, 329,3935,https://www.youtube.com/watch?v=82bLUsKfUmM,IU ,아이유 ,아이유티비
454,이지금 [IU Official], 399,[IU TV] 안녕! 오래 기다렸니?, 1303565,2020. 6. 5, 78354, 504,6611,https://www.youtube.com/watch?v=J8f6QpYJPEQ,IU ,dlwlrma ,IUTV
455,이지금 [IU Official], 399,[IU TV] 아이유 분노의 쇼핑, 2119818,2020. 5. 21, 86450, 773,4825,https://www.youtube.com/watch?v=zq1_VzTeScE,IU ,IUTV ,dlwlrma
456,이지금 [IU Official], 399,[IU] 'eight' Acoustic Ver. Live Clip, 21157061,2020. 5. 16, 1127961, 5535,36266,https://www.youtube.com/watch?v=tJM0yIbg8iQ,IU ,dlwlrma ,아이유
457,이지금 [IU Official], 399,[IU TV] 옥상으로 따라와! '에잇'(Prod.&Feat. SUGA of BTS) M/V 비하인드, 2734920,2020. 5. 8, 202191, 1041,9265,https://www.youtube.com/watch?v=b0zf8S34DrI,IUTV ,IU ,dlwlrma
458,이지금 [IU Official], 399,[IU TV] 범인은 이 안에 있어!, 1227583,2020. 4. 22, 60063, 558,4572,https://www.youtube.com/watch?v=sG1Ewb4fCMQ,IU ,dlwlrma ,IUTV
459,이지금 [IU Official], 399,[IU TV] 아이유 분노의 시승식!, 8593621,2020. 4. 1, 224356, 2788,19222,https://www.youtube.com/watch?v=OBecbKbtcbI,IU ,IUTV ,dlwlrma
460,이지금 [IU Official], 399,[IU TV] 분노의 먹방 in 타이베이, 2198035,2020. 3. 20, 58409, 583,3726,https://www.youtube.com/watch?v=V6PCNfWpIA0,IU ,IUTV ,dlwlrma
461,이지금 [IU Official], 399,[IU TV] 360° 공연 참 좋다!, 1578676,2020. 3. 4, 80952, 501,4850,https://www.youtube.com/watch?v=gHvyC6padH0,IU ,아이유 ,IUTV
462,이지금 [IU Official], 399,[IU TV] 내가! 마! 억수로! 좋아한다고!, 1710137,2020. 2. 19, 57756, 413,3512,https://www.youtube.com/watch?v=7Zb9uRLMv1c,,,
463,이지금 [IU Official], 399,[IU TV] 이게 공연이지C, 1313076,2020. 2. 7, 46458, 308,2467,https://www.youtube.com/watch?v=kuvmNhtqkUI,,,
464,이지금 [IU Official], 399,[IU TV] 투 머치 토커 아이유, 868006,2020. 1. 31, 36828, 206,2295,https://www.youtube.com/watch?v=edxKTS_KG1c,,,
465,이지금 [IU Official], 399,[IU TV] 너의 이름을 불러줄게, 723761,2020. 1. 16, 37614, 187,2257,https://www.youtube.com/watch?v=O-5vkEzzpMc,,,
466,이지금 [IU Official], 399,아이유의 2020 새해 메시지 (New Year’s Greetings from IU), 615303,2020. 1. 1, 52643, 251,4057,https://www.youtube.com/watch?v=NXfqZPWfPo0,,,
467,이지금 [IU Official], 399,[IU] '191231' Gift Clip, 712383,2019. 12. 31, 66636, 246,2917,https://www.youtube.com/watch?v=HRQpNxFFkhA,,,
468,이지금 [IU Official], 399,[IU] Blueming Live Clip (2019 IU Tour Concert 'Love poem'), 17247255,2019. 12. 25, 491802, 3512,16700,https://www.youtube.com/watch?v=o_nxIQTM_B0,,,
469,이지금 [IU Official], 399,[IU] 아이유 2020 Season's Greetings Preview, 480934,2019. 12. 17, 36436, 166,2185,https://www.youtube.com/watch?v=zIFeZiLDgXs,,,
470,이지금 [IU Official], 399,[IU TV] Blueming 꽃이 피었습니다, 960701,2019. 12. 15, 46259, 201,2567,https://www.youtube.com/watch?v=5pe4yVuwdY0,,,
471,이지금 [IU Official], 399,[IU TV] '그 사람' 부끄러워 않아요, 714940,2019. 11. 29, 35532, 137,2206,https://www.youtube.com/watch?v=LEFqwEKfA7w,,,
572,허팝Heopop, 371,이 강남콩은 뭐죠?! 드디어 노이즈캔슬링 적용된 갤럭시버즈라이브! Galaxy Buds Live, 84157,2020. 8. 6, 3639, 118,1350,https://www.youtube.com/watch?v=1ASxJG2IUQ4,허팝 ,갤럭시버즈라이브 ,강남콩
573,허팝Heopop, 371,여기로 이사 갈려는데 어떤거 같아요?! (월세의 삶) - 허팝, 652014,2020. 7. 27, 17470, 463,10293,https://www.youtube.com/watch?v=3DJ1HL0Lybc,허팝 ,허팝연구소 ,이사
574,허팝Heopop, 371,1시간씩 줄서서 먹는다는 에그슬럿! 진짜 맛있는지 먹어보았습니다! EGG SLUT, 301314,2020. 7. 22, 5185, 209,1327,https://www.youtube.com/watch?v=9r3dJb1BLHo,에그슬럿 ,허팝 ,슬럿
575,허팝Heopop, 371,마침내 초거대 헬륨풍선 타고 하늘을 날았습니다!!! Flying with Giant Helium Balloons, 1243092,2020. 7. 21, 27705, 870,5379,https://www.youtube.com/watch?v=qWamRpJoFL8,허팝 ,헬륨풍선 ,하늘날기
576,허팝Heopop, 371,발바닥이 찢겨나갔던 허둥이가 무사히 돌아왔습니다!, 776475,2020. 7. 8, 14021, 443,4188,https://www.youtube.com/watch?v=-O25H6n3Ap0,허둥 ,허둥이 ,허팝
577,허팝Heopop, 371,코로나 걸렸다가 완치된 분을 만났습니다! (조금이라도 도움이 되길 바랍니다), 864612,2020. 7. 6, 18995, 541,4590,https://www.youtube.com/watch?v=TvPCzsK2K2U,허팝 ,코로나 ,완치자
578,허팝Heopop, 371,긴급재난지원금 40만원 받았습니다! 갑자기 생긴 돈 어디 쓰지?!, 315898,2020. 7. 4, 5850, 256,1792,https://www.youtube.com/watch?v=JfvPltMXSVs,긴금재난지원금 ,허팝 ,용돈
579,허팝Heopop, 371,뱀처럼 살아움직이는 전투력2000KG 체인검 탄생! (무엇이든 1초 컷) Super Chain Sword Attack, 1065629,2020. 7. 3, 12544, 822,3064,https://www.youtube.com/watch?v=kJPla4rcY7w,허팝 ,쇠사슬 ,체인검
580,허팝Heopop, 371,첵스파맛은 사실.. 우유에 타먹는게 아니라.. 파전으로 만들었더니 대박 맛있습니다!, 602186,2020. 7. 2, 7681, 370,2245,https://www.youtube.com/watch?v=OpJJgsuh0K0,허팝 ,첵스파맛 ,파맛첵스
581,허팝Heopop, 371,어떤 열쇠를 고를 것인가?! 선택하는 열쇠에 따라 운명이 달라진다! [넷플릭스 로크앤키 허팝] Netflix Original Locke and Key Parody, 494281,2020. 7. 1, 6700, 378,1425,https://www.youtube.com/watch?v=4WxaeJZPxRI,넷플릭스 ,넷플릭스추천 ,마이넷플릭스
582,허팝Heopop, 371,날아다니는 공기하우스!!! (화성으로 이사 갈 준비 완료)ㅋㅋㅋ Air House in Mars, 1056704,2020. 6. 27, 16187, 779,3201,https://www.youtube.com/watch?v=eznyxLth2po,허팝 ,공기하우스 ,투명하우스
583,허팝Heopop, 371,도대체 어떻게 하는건지 정말 신기한 [틱톡 챌린지] 도전기 2탄! ㅋㅋㅋ 허팝 Tiktok Challenge #2, 950569,2020. 6. 25, 11693, 760,2354,https://www.youtube.com/watch?v=o4rxsJ5OJtU,허팝 ,틱톡 ,틱톡챌린지
584,허팝Heopop, 371,40도 뜨거운 물로 데워주고 거품도 나오는 목욕탕 만들어버렸습니다!ㅋㅋㅋ #집에서함께해요 Bubble Hot Water Pool at home, 1094548,2020. 6. 22, 16392, 675,4209,https://www.youtube.com/watch?v=GyOdhUES1CY,,,
585,허팝Heopop, 371,24시간 물위에 떠다니는 움직이는 물침대 ㅋㅋㅋ, 1258675,2020. 6. 19, 17690, 651,2866,https://www.youtube.com/watch?v=MVK5PV3cY_Q,허팝 ,물침대 ,튜브
586,허팝Heopop, 371,너무 더워서 워터파크 오픈했습니다 ㅋㅋㅋ, 2858262,2020. 6. 18, 50404, 1845,8498,https://www.youtube.com/watch?v=ByPUVgz5cOc,허팝 ,워터파크 ,수영장
587,허팝Heopop, 371,아침에 자동차 교통사고 났습니다 ㅠㅠ, 829560,2020. 6. 11, 12476, 448,3820,https://www.youtube.com/watch?v=nahMBf9aVeg,허팝 ,허팝자동차 ,교통사고
588,허팝Heopop, 371,1년 동안 청소 안한 10미터 공포의 수영장 청소하기! 가능할까?! 으악! ㅋㅋㅋ, 1548658,2020. 6. 10, 15509, 591,4524,https://www.youtube.com/watch?v=a-_ef3JNAXE,허팝 ,허팝수영장 ,10미터수영장
589,허팝Heopop, 371,허둥이 다쳐서 걸어다닐 수가 없어요 ㅠㅠ, 2433168,2020. 6. 9, 33626, 1090,10803,https://www.youtube.com/watch?v=rAvP91jqkG0,허둥이 ,허둥 ,허팝
590,허팝Heopop, 371,쉬워보이는데 사실은 엄청 어렵다는 [틱톡 챌린지] 도전기 1탄 !!! (tiktok challenge #1), 1350144,2020. 6. 4, 15321, 890,2616,https://www.youtube.com/watch?v=55AvAJ6t0v4,허팝 ,틱톡 ,틱톡챌린지
591,허팝Heopop, 371,무조건 둘 중 하나만 골라야한다! 이상형 월드컵!ㅋㅋㅋ 역대급1등은 무엇일까?!, 523704,2020. 6. 2, 8612, 814,2884,https://www.youtube.com/watch?v=vBu2Qae52ro,허팝 ,이상형월드컵 ,유튜버
121,양띵 유튜브, 173,*주의* 이거 재밌습니다.,12명 대기 중,최초 공개일: 2020. 8. 4,,,19,집에서함께해요 ,마인크래프트 ,양띵크루
122,양띵 유튜브, 173,결국 수십 년 만에 진상이 드러난 저택의 비밀, 37396,23시간 전 최초 공개, 1189, 15,123,집에서함께해요 ,마인크래프트 ,콩콩데이
123,양띵 유튜브, 173,그동안 감춰졌던 미스테리한 저택의 진실, 74541,최초 공개: 2020. 8. 2, 1970, 22,204,집에서함께해요 ,마인크래프트 ,콩콩데이
124,양띵 유튜브, 173,살아남는 자만이 우승한다, 69150,최초 공개: 2020. 8. 1, 1381, 34,150,집에서함께해요 ,마인크래프트 ,양띵크루
125,양띵 유튜브, 173,[오늘 밤 10:30] 한팀이 되어 모든 성을 파괴하라, 49731,최초 공개: 2020. 7. 31, 2193, 9,835,집에서함께해요 ,마인크래프트 ,공성전RPG
126,양띵 유튜브, 173,🕵범인을 공개합니다 (최종순위) - 크라임 띵 #6 *완결*, 34694,최초 공개: 2020. 7. 31, 909, 15,144,집에서함께해요 ,마인크래프트 ,크라임띵
127,양띵 유튜브, 173,수면제의 진실은? - 크라임 띵 #5, 31469,최초 공개: 2020. 7. 31, 771, 8,,집에서함께해요 ,마인크래프트 ,크라임띵
128,양띵 유튜브, 173,폭우로 망한 스트리머, 98060,최초 공개: 2020. 7. 30, 3305, 23,,집에서함께해요 ,마인크래프트 ,양띵크루
129,양띵 유튜브, 173,삼식이가 뭔가를 봤다 - 크라임 띵 #4, 35139,최초 공개: 2020. 7. 30, 775, 15,,집에서함께해요 ,마인크래프트 ,크라임띵
130,양띵 유튜브, 173,크라임 띵 시즌2 계약서??? - 크라임 띵 #3, 36981,최초 공개: 2020. 7. 30, 789, 12,,집에서함께해요 ,마인크래프트 ,크라임띵
131,양띵 유튜브, 173,눈꽃의 은밀한 비밀?? - 크라임 띵 #2, 44184,최초 공개: 2020. 7. 29, 924, 14,,집에서함께해요 ,마인크래프트 ,크라임띵
132,양띵 유튜브, 173,양띵티비 멤버 중 범인이 있다 - 크라임 띵 #1, 57847,최초 공개: 2020. 7. 29, 1267, 14,,집에서함께해요 ,마인크래프트 ,크라임띵
133,양띵 유튜브, 173,루태보다 못하는 사람 = 눈꽃, 46465,최초 공개: 2020. 7. 28, 1014, 25,,집에서함께해요 ,마인크래프트 ,눈꽃데이
134,양띵 유튜브, 173,루태랑 양띵 개트롤, 83255,최초 공개: 2020. 7. 27, 1713, 41,,집에서함께해요 ,마인크래프트 ,눈꽃데이
135,양띵 유튜브, 173,😈마법만이 살길이다😈, 101678,최초 공개: 2020. 7. 26, 2294, 45,,집에서함께해요 ,마인크래프트 ,양띵크루
136,양띵 유튜브, 173,영화 큐브를 게임으로???, 72412,최초 공개: 2020. 7. 25, 1626, 18,,집에서함께해요 ,양띵크루 ,큐브탈출
137,양띵 유튜브, 173,🕵소름 돋는 범인의 정체 - 크라임 띵 #5 *완결*, 44671,최초 공개: 2020. 7. 24, 1095, 15,,집에서함께해요 ,마인크래프트 ,크라임띵
138,양띵 유튜브, 173,증거들이 한곳으로 모여간다 - 크라임 띵 #4, 43771,최초 공개: 2020. 7. 23, 903, 14,,집에서함께해요 ,마인크래프트 ,크라임띵
139,양띵 유튜브, 173,유난히 깔끔한 칼의 정체? - 크라임 띵 #3, 47815,최초 공개: 2020. 7. 23, 891, 17,,집에서함께해요 ,마인크래프트 ,크라임띵
140,양띵 유튜브, 173,탑 아이돌과 유명 유튜버의 비밀 관계 - 크라임 띵 #2, 61374,최초 공개: 2020. 7. 22, 1064, 22,,집에서함께해요 ,마인크래프트 ,크라임띵
1074,ASMR PPOMO 뽀모, 226,ASMR 얼굴마사지와 알아들을 수 없는 속삭임😴 (스킨케어 시각팅글 4K), 661627,2020. 7. 29, 28518, 430,1698,https://www.youtube.com/watch?v=cQAmvVHkti0,ASMR ,ASMR얼굴마사지 ,ASMR알아들을수없는
1075,ASMR PPOMO 뽀모, 226,팅글을 못느끼는 사람들을 위한 ASMR😌✨ (고막마사지 귀청소 숨소리 4K), 3630389,최초 공개: 2020. 6. 28, 95812, 2620,5963,https://www.youtube.com/watch?v=hclLssaEgqE,ASMR ,ASMR귀청소 ,ASMR팅글
1076,ASMR PPOMO 뽀모, 226,ASMR 진짜 두피마사지와 헤어브러싱💆👩, 2008175,2020. 5. 27, 45464, 971,2851,https://www.youtube.com/watch?v=B077Cn9wJ1A,ASMR ,ASMR헤어 ,ASMR두피
1077,ASMR PPOMO 뽀모, 226,ASMR 귀 만지며 알아들을 수 없는 속삭임😌👂 (느린 마사지 가까운 4K), 6101913,2020. 5. 6, 119744, 4399,14373,https://www.youtube.com/watch?v=wNCtPZXMZZA,ASMR ,ASMR속삭임 ,ASMR마사지
1078,ASMR PPOMO 뽀모, 226,ASMR 스프레이 & 페이스 클리닝💧💦 (물소리 화면터칭 4K), 1096148,2020. 4. 10, 33667, 512,1822,https://www.youtube.com/watch?v=Ez1PjagY2CE,ASMR ,ASMR물소리 ,ASMR스프레이
1079,ASMR PPOMO 뽀모, 226,ASMR 나비보벳따우🐶 K.K. House (Animal Crossing Song Cover 동물의 숲), 479143,2020. 4. 5, 30128, 177,1466,https://www.youtube.com/watch?v=z9e-NUrvJ4A,ASMR ,나비보벳따우 ,동물의숲
1080,ASMR PPOMO 뽀모, 226,ASMR 편안하고 졸린 느린 단어반복 속삭임💤🌙 (영어 화면터칭 핸드무브먼트 위로 4K), 983742,2020. 3. 19, 24148, 509,1169,https://www.youtube.com/watch?v=TT7PqY3IDcc,ASMR ,ASMR단어반복 ,ASMR느린
1081,ASMR PPOMO 뽀모, 226,ASMR 손소독제와 마스크 만들기🙏 (손마사지 DIY 4K), 1008140,2020. 3. 4, 29600, 500,2025,https://www.youtube.com/watch?v=EuLY_6oKCv0,ASMR ,ASMR손소독제 ,ASMRDIY
1082,ASMR PPOMO 뽀모, 226,ASMR 톡톡 간지럽고 가까운 단어반복 속삭임👂💘 (빠른 영어 4K), 2544669,2020. 2. 24, 58865, 1493,3599,https://www.youtube.com/watch?v=4OB9ij5lvvs,ASMR ,ASMR단어반복 ,ASMR속삭임
1083,ASMR PPOMO 뽀모, 226,ASMR 공부하고 일할 때 좋은 15종 키보드 소리 (4K 노토킹 약간 빠른), 5850147,2020. 2. 7, 118415, 3657,8998,https://www.youtube.com/watch?v=Tn8IDh21AVY,ASMR ,ASMR키보드 ,ASMR공부
1084,ASMR PPOMO 뽀모, 226,ASMR 어떤 쪽이 좋아요?😳 (빠른 오렌지 탭핑걸 vs 파란 느린 탭핑걸 XDD 죄송합니다), 1691207,2020. 1. 15, 44938, 687,4209,https://www.youtube.com/watch?v=NQwiH3FW3iU,ASMR탭핑 ,ASMR빠른탭핑 ,ASMR느린탭핑
1085,ASMR PPOMO 뽀모, 226,Ｈａｐｐｙ  Ｎｅｗ  Ｙｅａｒ (ASMR Original Chill Beat Music), 448285,2020. 1. 1, 34510, 173,1303,https://www.youtube.com/watch?v=deyAILeZi3o,ASMR ,ChillBeat ,ASMRMusic
1086,ASMR PPOMO 뽀모, 226,ASMR 500가지 소리 요약 모음집✨, 1555962,2019. 12. 31, 29247, 872,1844,https://www.youtube.com/watch?v=U8hZMcwlHpM,ASMR ,ASMR프리뷰 ,ASMR요약
1087,ASMR PPOMO 뽀모, 226,ASMR 너는 황금이야👑 (영혼을 갈아넣은 금소리 탭핑 골드 사물소리), 5256245,2019. 12. 29, 134417, 3086,9066,https://www.youtube.com/watch?v=1DuyMAWwckU,ASMR ,ASMR탭핑 ,ASMR사물
1088,ASMR PPOMO 뽀모, 226,[ASMR 한국어] 룸메이트🏠 (위로 스킨케어 현장감 친구 4K), 1351256,2019. 12. 19, 32453, 484,2469,https://www.youtube.com/watch?v=5ZbSSY41u9Q,ASMR ,ASMR스킨케어 ,ASMR위로
1089,ASMR PPOMO 뽀모, 226,ASMR 잠을 위한 수면의 호흡 11형태 👄👃 (4K 귓바람 숨소리 쌍둥이 느린소리 핸드무브먼트), 1821738,2019. 12. 6, 34189, 810,2347,https://www.youtube.com/watch?v=zmRAmAV30QA,ASMR ,ASMR숨소리 ,ASMR귓바람
1090,ASMR PPOMO 뽀모, 226,ASMR 글리터✨ (4K 메이크업 반짝이 탭핑 크리스탈 시각적), 1631944,2019. 11. 13, 44112, 589,2085,https://www.youtube.com/watch?v=vzz-_dnk4Ko,ASMR ,ASMR메이크업 ,ASMR탭핑
1091,ASMR PPOMO 뽀모, 226,ASMR로 K/DA POP STARS를 연주해봤다🌟 (롤 팝스타 커버), 617160,2019. 10. 26, 38882, 449,1877,https://www.youtube.com/watch?v=JEQ4s4619GY,ASMR ,K ,PopStars
1092,ASMR PPOMO 뽀모, 226,ASMR 세상 촉촉 립케어 🍯💄 (4K 뽀모 초근접 입술 관리법 메이크업 벌꿀 섬세한), 3486629,2019. 10. 23, 73761, 2447,5106,https://www.youtube.com/watch?v=HVcqSu1D3rk,ASMR ,ASMR메이크업 ,ASMR스킨케어
1093,ASMR PPOMO 뽀모, 226,ASMR 뇌마사지🧠 (4K 60fps 핸드메이드 비즈 강렬함), 1508008,2019. 10. 10, 30023, 593,1121,https://www.youtube.com/watch?v=0dr_cMQxJ_I,ASMR ,ASMR뇌 ,ASMR머리
1234,흔한남매, 205,으뜸이 에이미에게 용돈을 주다??ㅋㅋ애니홈비디오 4탄! (흔한남매), 578543,2020. 8. 5, 15989, 363,3710,https://www.youtube.com/watch?v=4zeVIUG1lGg,,,
1235,흔한남매, 205,빵빵 터지는 흔한남매 NG 6탄!ㅋㅋㅋ(흔한남매), 512611,2020. 8. 3, 12930, 337,3899,https://www.youtube.com/watch?v=QgvgssDxCaU,,,
1236,흔한남매, 205,무조건 눈물 나오는 게임...암이라는 이름의 드래곤, 844158,2020. 8. 2, 20875, 653,10135,https://www.youtube.com/watch?v=6ImXXNOG2Cw,,,
1237,흔한남매, 205,엄마 몰래 미니핫도그 만들기ㅋㅋㅋㅋ(흔한남매), 947960,2020. 8. 1, 19540, 702,5787,https://www.youtube.com/watch?v=WNDbhLJzVyA,,,
1238,흔한남매, 205,수영장에서 재밌게 노는 꿀팁!!!ㅋㅋㅋ(흔한남매), 1254196,2020. 7. 31, 23843, 885,8078,https://www.youtube.com/watch?v=lClbU8Z1z5Q,,,
1239,흔한남매, 205,"4시 44분에 시리에게 ""죽어""라고 했더니! 충격!!ㅋㅋ(흔한호기심)", 1661611,2020. 7. 26, 80502, 1826,26588,https://www.youtube.com/watch?v=7QqmZz1yW8E,,,
1240,흔한남매, 205,학교에 귀신이 나오는 이유는? 공포게임 화이트데이 2탄!, 931528,2020. 7. 25, 17759, 707,7941,https://www.youtube.com/watch?v=AXa1-M7Kjck,,,
1241,흔한남매, 205,더운 여름이라 좋을때가 있다고??ㅋㅋㅋ (흔한남매), 1505507,2020. 7. 24, 23799, 1070,9486,https://www.youtube.com/watch?v=IDYE2_PdWRA,,,
1242,흔한남매, 205,"동생이 모르는거 물어볼때 대처법! 남매 형제 자매 공감 ""나 이것좀 알려주라!""ㅋㅋㅋ(흔한남매)", 863257,2020. 7. 22, 18269, 618,6509,https://www.youtube.com/watch?v=kDR-mp1wViI,,,
